create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-12-01,BTCUSDT,127166.351,2181544268.7816443,1.246740066428835,1.1147607019,1.2499610696640666,0.8059339036
2022-12-02,BTCUSDT,129826.436,2203297427.9996,1.3801064031920958,1.100212438,1.2103820795932958,4.657114508
2022-12-03,BTCUSDT,128797.021,2200239509.743,1.3028076298949818,1.0870124883,1.2393701636603844,0.8960942884
2022-12-04,BTCUSDT,129657.664,2188389104.4299073,1.4537615224501932,1.0949873728,1.309947262118492,0.4932696132
2022-12-05,BTCUSDT,135978.623,2325248051.1623,1.2091850047838566,1.0924354727,1.1965912507025318,0.6095116064
2022-12-06,BTCUSDT,122833.081,2083042574.0359704,1.5434649629579285,1.0703489494,1.4957146515235955,1.4560335637
2022-12-07,BTCUSDT,110513.718,1887425489.895596,1.3725930780513684,1.0736879139,1.423080785618983,0.7968517478
2022-12-08,BTCUSDT,107675.003,1811965717.9843,1.6160884353741496,1.064973897,1.6060837870674527,0.6250903612
2022-12-09,BTCUSDT,110641.584,1904686217.616253,1.0386521051129731,1.058464866,1.013847504215462,0.6904561192
2022-12-10,BTCUSDT,108939.788,1865092746.4752,1.1744960829685802,1.0772564491,1.020838804708999,0.7844313154
2022-12-11,BTCUSDT,109888.928,1881298447.36,1.1364827962861823,1.0809749947,1.0607623186703472,2.8540397834
2022-12-12,BTCUSDT,109050.844,1862764292.5260024,1.222416361136572,1.0715860182,1.174447143680032,0.5051975251
2022-12-13,BTCUSDT,104624.805,1799536183.5195,1.1609450726978998,1.0618024258,1.13939370504988,0.5511432796
2022-12-14,BTCUSDT,107196.132,1905739513.206905,0.8876744068906463,1.1110527436,0.8529162953855871,0.939546845
2022-12-15,BTCUSDT,111772.605,1989969456.470652,0.8428082437704957,1.1097420393,0.8131632731127797,1.4129020814
2022-12-16,BTCUSDT,108265.898,1878608208.9164,1.4097383543220443,1.0652774751,1.3674272555997489,1.3868670668
2022-12-17,BTCUSDT,98156.714,1631849281.7519708,1.870839874411303,1.0413730925,1.8007360577185854,1.0736213118
2022-12-18,BTCUSDT,99356.362,1666106834.378,1.7224463565282588,1.0171208978,2.002746756297661,0.76801597
2022-12-19,BTCUSDT,98434.559,1646839702.4377,1.7551210095449183,1.0416012109,1.9654045365243795,1.1810848977
2022-12-20,BTCUSDT,97352.224,1599682202.337077,1.968698322702575,1.0543644573,1.998269369746301,1.4138167019
2022-12-21,BTCUSDT,95116.969,1606456049.1787438,1.4567302904564314,1.0456863251,1.61635687732342,0.816561567
2022-12-22,BTCUSDT,95775.98,1611019624.412791,1.629450687952946,1.0719859744,1.6419034067406806,2.489683711
2022-12-23,BTCUSDT,99473.373,1672713056.3777354,1.8696802392454568,1.0672716501,1.947844072597175,0.7556827631
2022-12-24,BTCUSDT,98298.703,1649098361.0092,1.751837031647872,1.0842247291,1.7786310574763873,0.6526970884
2022-12-25,BTCUSDT,98007.242,1649354074.8938,1.6339644888334026,1.0747799845,1.6807127574436114,3.195030508
2022-12-26,BTCUSDT,97404.113,1638874141.639405,1.7083827813140575,1.0771497805,1.713446573508493,1.5750730686
2022-12-27,BTCUSDT,96549.77,1632926950.056,1.6399285113540791,1.0594636016,1.720072265559045,0.980025011
2022-12-28,BTCUSDT,103197.802,1723346094.9367285,2.093607960361984,1.0573801516,2.2094316759698853,1.1267696268
2022-12-29,BTCUSDT,106395.021,1759818604.2071478,2.1619448379301724,1.0517194837,2.320829260345389,1.1148049509
2022-12-30,BTCUSDT,106945.42,1778741091.8874843,1.9591884878509085,1.0633147226,2.1912897109468714,0.7628726493
2022-12-31,BTCUSDT,107700.362,1787944479.5982,2.085368862570935,1.0619988132,2.261014686248331,0.6388738495
2023-01-01,BTCUSDT,105692.757,1747893968.8875,2.099434281702936,1.0820001388,2.22117548646657,0.9149287822
2023-01-02,BTCUSDT,108874.343,1808457274.4015,1.9838975082275505,1.045729903,2.1251589260339543,1.2701096302
2023-01-03,BTCUSDT,105159.473,1752671904.5964,1.8330481730732675,1.0612140627,1.9586279991959503,0.4705138154
2023-01-04,BTCUSDT,105099.471,1751724412.9983,1.917301201036188,1.0629936235,2.020396076253933,0.7630885006
2023-01-05,BTCUSDT,101525.512,1709912978.2064,1.5072833339155345,1.0722916649,1.5497501877673645,0.4373312895
2023-01-06,BTCUSDT,103940.436,1748673107.1768,1.548880468480882,1.0742255614,1.5095005470712426,0.9837601137
2023-01-07,BTCUSDT,103611.676,1755575515.8088,1.467622225248536,1.0843465617,1.4280953122566578,0.9570131861
2023-01-08,BTCUSDT,105494.052,1786726601.200577,1.4106451401194462,1.0989038955,1.3158278941944348,0.744956185
2023-01-09,BTCUSDT,102818.839,1760731490.3394,1.3426850372736954,1.0869064435,1.4192648347013594,1.6938844383
2023-01-10,BTCUSDT,103297.969,1773680868.5177462,1.1061325004504774,1.0872659585,1.0440217756569663,0.5090617203
2023-01-11,BTCUSDT,113072.032,1970878863.5355775,0.9105449182495486,1.0521015754,0.9024645552983868,1.075366505
2023-01-12,BTCUSDT,106918.054,1917681583.9526415,0.8564911366006257,1.0660686355,0.9015618949270684,0.7827371392
2023-01-13,BTCUSDT,108921.738,2051879228.4909248,0.7706109470815353,1.0982946,0.7925911795214193,1.1783891704
2023-01-14,BTCUSDT,111332.2,2218103976.8862987,0.7181351076172661,1.0996588933,0.7975250593588079,1.3910073995
2023-01-15,BTCUSDT,93687.335,1963868526.9828775,0.888661693978055,1.1503784533,0.9092976448754476,0.5817061366
2023-01-16,BTCUSDT,94269.384,1968599265.2568,0.9520436434263516,1.1315403071,0.9006168002224525,1.6506839524
2023-01-17,BTCUSDT,97960.225,2075458914.138036,0.8015529117094552,1.1613578292,0.7564098355273957,0.9760885569
2023-01-18,BTCUSDT,101963.049,2154570992.1141,0.7892771731172824,1.1481189572,0.7569200779727095,0.9213563606
2023-01-19,BTCUSDT,101738.445,2104062954.8895,0.8665148302311578,1.1656805934,0.8037730684125283,0.9999471307
2023-01-20,BTCUSDT,105082.059,2214086816.0191846,0.7381073931405764,1.1128761702,0.767799781524784,1.2312863596
2023-01-21,BTCUSDT,98666.163,2236289208.197267,0.766568632422291,1.1363333457,0.8332767017782309,0.92530759
2023-01-22,BTCUSDT,95505.733,2175540156.1319966,0.905129129795556,1.1559250401,0.835387829401488,0.9990677361
